,date,state_id,cat_id,sell_price,value,total_sells
2985,2013-10-20,CA,FOODS,10721.42,13327,142884364.34
2986,2013-10-20,CA,HOBBIES,8157.82,2287,18656934.34
2987,2013-10-20,CA,HOUSEHOLD,13977.42,5074,70921429.08
2988,2013-10-21,CA,FOODS,10721.42,9779,104844766.18
2989,2013-10-21,CA,HOBBIES,8157.82,1472,12008311.04
2990,2013-10-21,CA,HOUSEHOLD,13977.42,3511,49074721.62
2991,2013-10-22,CA,FOODS,10721.42,8651,92751004.42
2992,2013-10-22,CA,HOBBIES,8157.82,1779,14512761.78
2993,2013-10-22,CA,HOUSEHOLD,13977.42,3128,43721369.76
2994,2013-10-23,CA,FOODS,10721.42,8364,89673956.88
2995,2013-10-23,CA,HOBBIES,8157.82,1686,13754084.52
2996,2013-10-23,CA,HOUSEHOLD,13977.42,2982,41680666.44
2997,2013-10-24,CA,FOODS,10721.42,8471,90821148.82000001
2998,2013-10-24,CA,HOBBIES,8157.82,1506,12285676.92
2999,2013-10-24,CA,HOUSEHOLD,13977.42,3089,43176250.38
3000,2013-10-25,CA,FOODS,10721.42,9912,106270715.04
3001,2013-10-25,CA,HOBBIES,8157.82,1700,13868294.0
3002,2013-10-25,CA,HOUSEHOLD,13977.42,3345,46754469.9
3003,2013-10-26,CA,FOODS,10741.87,12320,132339838.4
3004,2013-10-26,CA,HOBBIES,8156.11,2270,18514369.7
3005,2013-10-26,CA,HOUSEHOLD,13989.89,4453,62296980.169999994
3006,2013-10-27,CA,FOODS,10741.87,12445,133682572.15
3007,2013-10-27,CA,HOBBIES,8156.11,2235,18228905.849999998
3008,2013-10-27,CA,HOUSEHOLD,13989.89,4779,66857684.309999995
3009,2013-10-28,CA,FOODS,10741.87,10123,108739950.01
3010,2013-10-28,CA,HOBBIES,8156.11,1632,13310771.52
3011,2013-10-28,CA,HOUSEHOLD,13989.89,3394,47481686.66
3012,2013-10-29,CA,FOODS,10741.87,9038,97085021.06
3013,2013-10-29,CA,HOBBIES,8156.11,1661,13547298.709999999
3014,2013-10-29,CA,HOUSEHOLD,13989.89,3081,43102851.089999996
3015,2013-10-30,CA,FOODS,10741.87,10242,110018232.54
3016,2013-10-30,CA,HOBBIES,8156.11,1923,15684199.53
3017,2013-10-30,CA,HOUSEHOLD,13989.89,3293,46068707.769999996
3018,2013-10-31,CA,FOODS,10741.87,8092,86923212.04
3019,2013-10-31,CA,HOBBIES,8156.11,1322,10782377.42
3020,2013-10-31,CA,HOUSEHOLD,13989.89,2308,32288666.119999997
3021,2013-11-01,CA,FOODS,10741.87,10897,117054157.39000002
3022,2013-11-01,CA,HOBBIES,8156.11,1941,15831009.51
3023,2013-11-01,CA,HOUSEHOLD,13989.89,3701,51776582.89
3024,2013-11-02,CA,FOODS,10770.87,13029,140333665.23000002
3025,2013-11-02,CA,HOBBIES,8152.84,2221,18107457.64
3026,2013-11-02,CA,HOUSEHOLD,13997.62,5276,73851443.12
3027,2013-11-03,CA,FOODS,10770.87,14352,154583526.24
3028,2013-11-03,CA,HOBBIES,8152.84,2151,17536758.84
3029,2013-11-03,CA,HOUSEHOLD,13997.62,4992,69876119.04
3030,2013-11-04,CA,FOODS,10770.87,10555,113686532.85000001
3031,2013-11-04,CA,HOBBIES,8152.84,1517,12367858.28
3032,2013-11-04,CA,HOUSEHOLD,13997.62,3304,46248136.480000004
3033,2013-11-05,CA,FOODS,10770.87,9784,105382192.08000001
3034,2013-11-05,CA,HOBBIES,8152.84,1771,14438679.64
3035,2013-11-05,CA,HOUSEHOLD,13997.62,3128,43784555.36
3036,2013-11-06,CA,FOODS,10770.87,9623,103648082.01
3037,2013-11-06,CA,HOBBIES,8152.84,1551,12645054.84
3038,2013-11-06,CA,HOUSEHOLD,13997.62,2978,41684912.36
3039,2013-11-07,CA,FOODS,10770.87,9302,100190632.74000001
3040,2013-11-07,CA,HOBBIES,8152.84,1545,12596137.8
3041,2013-11-07,CA,HOUSEHOLD,13997.62,3043,42594757.660000004
3042,2013-11-08,CA,FOODS,10770.87,10468,112749467.16000001
3043,2013-11-08,CA,HOBBIES,8152.84,1621,13215753.64
3044,2013-11-08,CA,HOUSEHOLD,13997.62,3251,45506262.620000005
3045,2013-11-09,CA,FOODS,10772.22,13027,140329709.94
3046,2013-11-09,CA,HOBBIES,8147.89,2150,17517963.5
3047,2013-11-09,CA,HOUSEHOLD,14008.56,4466,62562228.96
3048,2013-11-10,CA,FOODS,10772.22,13286,143119714.92
3049,2013-11-10,CA,HOBBIES,8147.89,2248,18316456.720000003
3050,2013-11-10,CA,HOUSEHOLD,14008.56,4571,64033127.76
3051,2013-11-11,CA,FOODS,10772.22,11246,121144386.11999999
3052,2013-11-11,CA,HOBBIES,8147.89,1762,14356582.18
3053,2013-11-11,CA,HOUSEHOLD,14008.56,3482,48777805.92
3054,2013-11-12,CA,FOODS,10772.22,8654,93222791.88
3055,2013-11-12,CA,HOBBIES,8147.89,1446,11781848.940000001
3056,2013-11-12,CA,HOUSEHOLD,14008.56,2670,37402855.199999996
3057,2013-11-13,CA,FOODS,10772.22,8193,88256798.46
3058,2013-11-13,CA,HOBBIES,8147.89,1585,12914405.65
3059,2013-11-13,CA,HOUSEHOLD,14008.56,2835,39714267.6
3060,2013-11-14,CA,FOODS,10772.22,8097,87222665.33999999
3061,2013-11-14,CA,HOBBIES,8147.89,1744,14209920.16
3062,2013-11-14,CA,HOUSEHOLD,14008.56,2710,37963197.6
3063,2013-11-15,CA,FOODS,10772.22,9517,102519217.74
3064,2013-11-15,CA,HOBBIES,8147.89,2053,16727618.17
3065,2013-11-15,CA,HOUSEHOLD,14008.56,3300,46228248.0
3066,2013-11-16,CA,FOODS,10761.43,12339,132785284.77000001
3067,2013-11-16,CA,HOBBIES,8153.01,2158,17594195.580000002
3068,2013-11-16,CA,HOUSEHOLD,14032.04,4843,67957169.72
3069,2013-11-17,CA,FOODS,10761.43,12572,135292697.96
3070,2013-11-17,CA,HOBBIES,8153.01,2194,17887703.94
3071,2013-11-17,CA,HOUSEHOLD,14032.04,4965,69669078.60000001
3072,2013-11-18,CA,FOODS,10761.43,9413,101297340.59
3073,2013-11-18,CA,HOBBIES,8153.01,1838,14985232.38
3074,2013-11-18,CA,HOUSEHOLD,14032.04,3177,44579791.080000006
3075,2013-11-19,CA,FOODS,10761.43,8022,86328191.46000001
3076,2013-11-19,CA,HOBBIES,8153.01,1588,12946979.88
3077,2013-11-19,CA,HOUSEHOLD,14032.04,2689,37732155.56
3078,2013-11-20,CA,FOODS,10761.43,7583,81603923.69
3079,2013-11-20,CA,HOBBIES,8153.01,1537,12531176.370000001
3080,2013-11-20,CA,HOUSEHOLD,14032.04,2764,38784558.56
3081,2013-11-21,CA,FOODS,10761.43,8112,87296720.16
3082,2013-11-21,CA,HOBBIES,8153.01,1455,11862629.55
3083,2013-11-21,CA,HOUSEHOLD,14032.04,2808,39401968.32
3084,2013-11-22,CA,FOODS,10761.43,9091,97832160.13
3085,2013-11-22,CA,HOBBIES,8153.01,1821,14846631.21
3086,2013-11-22,CA,HOUSEHOLD,14032.04,3368,47259910.720000006
3087,2013-11-23,CA,FOODS,10774.49,11565,124606976.85
3088,2013-11-23,CA,HOBBIES,8184.82,2265,18538617.3
3089,2013-11-23,CA,HOUSEHOLD,14046.97,4642,65206034.739999995
3090,2013-11-24,CA,FOODS,10774.49,11306,121816383.94
3091,2013-11-24,CA,HOBBIES,8184.82,2282,18677759.24
3092,2013-11-24,CA,HOUSEHOLD,14046.97,4610,64756531.699999996
3093,2013-11-25,CA,FOODS,10774.49,8905,95946833.45
3094,2013-11-25,CA,HOBBIES,8184.82,1788,14634458.16
3095,2013-11-25,CA,HOUSEHOLD,14046.97,3161,44402472.169999994
3096,2013-11-26,CA,FOODS,10774.49,9337,100601413.13
3097,2013-11-26,CA,HOBBIES,8184.82,1709,13987857.379999999
3098,2013-11-26,CA,HOUSEHOLD,14046.97,3083,43306808.51
3099,2013-11-27,CA,FOODS,10774.49,10110,108930093.89999999
3100,2013-11-27,CA,HOBBIES,8184.82,1769,14478946.58
3101,2013-11-27,CA,HOUSEHOLD,14046.97,3200,44950304.0
3102,2013-11-28,CA,FOODS,10774.49,5904,63612588.96
3103,2013-11-28,CA,HOBBIES,8184.82,685,5606601.7
3104,2013-11-28,CA,HOUSEHOLD,14046.97,1713,24062459.61
3105,2013-11-29,CA,FOODS,10774.49,6482,69840244.17999999
3106,2013-11-29,CA,HOBBIES,8184.82,1243,10173731.26
3107,2013-11-29,CA,HOUSEHOLD,14046.97,3038,42674694.86
3108,2013-11-30,CA,FOODS,10774.880000000001,8084,87104129.92
3109,2013-11-30,CA,HOBBIES,8194.98,1697,13906881.059999999
3110,2013-11-30,CA,HOUSEHOLD,14075.09,3791,53358666.19
3111,2013-12-01,CA,FOODS,10774.880000000001,10797,116336379.36000001
3112,2013-12-01,CA,HOBBIES,8194.98,1968,16127720.639999999
3113,2013-12-01,CA,HOUSEHOLD,14075.09,4218,59368729.62
3114,2013-12-02,CA,FOODS,10774.880000000001,10968,118178883.84000002
3115,2013-12-02,CA,HOBBIES,8194.98,2137,17512672.259999998
3116,2013-12-02,CA,HOUSEHOLD,14075.09,3361,47306377.49
3117,2013-12-03,CA,FOODS,10774.880000000001,10398,112037202.24000001
3118,2013-12-03,CA,HOBBIES,8194.98,2184,17897836.32
3119,2013-12-03,CA,HOUSEHOLD,14075.09,3367,47390828.03
3120,2013-12-04,CA,FOODS,10774.880000000001,9488,102232061.44000001
3121,2013-12-04,CA,HOBBIES,8194.98,1701,13939660.979999999
3122,2013-12-04,CA,HOUSEHOLD,14075.09,2676,37664940.84
3123,2013-12-05,CA,FOODS,10774.880000000001,9281,100001661.28000002
3124,2013-12-05,CA,HOBBIES,8194.98,1869,15316417.62
3125,2013-12-05,CA,HOUSEHOLD,14075.09,3218,45293639.62
3126,2013-12-06,CA,FOODS,10774.880000000001,10429,112371223.52000001
3127,2013-12-06,CA,HOBBIES,8194.98,1844,15111543.12
3128,2013-12-06,CA,HOUSEHOLD,14075.09,3343,47053025.87
3129,2013-12-07,CA,FOODS,10787.17,13542,146079856.14000002
3130,2013-12-07,CA,HOBBIES,8203.92,2150,17638428.0
3131,2013-12-07,CA,HOUSEHOLD,14082.77,4182,58894144.14
3132,2013-12-08,CA,FOODS,10787.17,12490,134731753.3
3133,2013-12-08,CA,HOBBIES,8203.92,2071,16990318.32
3134,2013-12-08,CA,HOUSEHOLD,14082.77,4211,59302544.47
3135,2013-12-09,CA,FOODS,10787.17,10100,108950417.0
3136,2013-12-09,CA,HOBBIES,8203.92,1792,14701424.64
3137,2013-12-09,CA,HOUSEHOLD,14082.77,2937,41361095.49
3138,2013-12-10,CA,FOODS,10787.17,10047,108378696.99
3139,2013-12-10,CA,HOBBIES,8203.92,1809,14840891.28
3140,2013-12-10,CA,HOUSEHOLD,14082.77,2864,40333053.28
3141,2013-12-11,CA,FOODS,10787.17,8696,93805230.32000001
3142,2013-12-11,CA,HOBBIES,8203.92,1510,12387919.2
3143,2013-12-11,CA,HOUSEHOLD,14082.77,2676,37685492.52
3144,2013-12-12,CA,FOODS,10787.17,8198,88433219.66
3145,2013-12-12,CA,HOBBIES,8203.92,1678,13766177.76
3146,2013-12-12,CA,HOUSEHOLD,14082.77,2477,34883021.29
3147,2013-12-13,CA,FOODS,10787.17,9753,105207269.01
3148,2013-12-13,CA,HOBBIES,8203.92,1879,15415165.68
3149,2013-12-13,CA,HOUSEHOLD,14082.77,3046,42896117.42
3150,2013-12-14,CA,FOODS,10800.81,11758,126995923.97999999
3151,2013-12-14,CA,HOBBIES,8210.74,2131,17497086.94
3152,2013-12-14,CA,HOUSEHOLD,14091.93,4271,60186633.03
3153,2013-12-15,CA,FOODS,10800.81,11833,127805984.72999999
3154,2013-12-15,CA,HOBBIES,8210.74,1756,14418059.44
3155,2013-12-15,CA,HOUSEHOLD,14091.93,4354,61356263.22
3156,2013-12-16,CA,FOODS,10800.81,9725,105037877.25
3157,2013-12-16,CA,HOBBIES,8210.74,1781,14623327.94
3158,2013-12-16,CA,HOUSEHOLD,14091.93,3024,42613996.32
3159,2013-12-17,CA,FOODS,10800.81,8779,94820310.99
3160,2013-12-17,CA,HOBBIES,8210.74,1737,14262055.379999999
3161,2013-12-17,CA,HOUSEHOLD,14091.93,2637,37160419.410000004
3162,2013-12-18,CA,FOODS,10800.81,8722,94204664.82
3163,2013-12-18,CA,HOBBIES,8210.74,2067,16971599.58
3164,2013-12-18,CA,HOUSEHOLD,14091.93,2598,36610834.14
3165,2013-12-19,CA,FOODS,10800.81,8892,96040802.52
3166,2013-12-19,CA,HOBBIES,8210.74,1731,14212790.94
3167,2013-12-19,CA,HOUSEHOLD,14091.93,2667,37583177.31
3168,2013-12-20,CA,FOODS,10800.81,8938,96537639.78
3169,2013-12-20,CA,HOBBIES,8210.74,1912,15698934.879999999
3170,2013-12-20,CA,HOUSEHOLD,14091.93,2926,41232987.18
3171,2013-12-21,CA,FOODS,10842.37,11531,125023368.47000001
3172,2013-12-21,CA,HOBBIES,8211.67,2120,17408740.4
3173,2013-12-21,CA,HOUSEHOLD,14173.94,4025,57050108.5
3174,2013-12-22,CA,FOODS,10842.37,11565,125392009.05000001
3175,2013-12-22,CA,HOBBIES,8211.67,2114,17359470.38
3176,2013-12-22,CA,HOUSEHOLD,14173.94,4069,57673761.86
3177,2013-12-23,CA,FOODS,10842.37,10815,117260231.55000001
3178,2013-12-23,CA,HOBBIES,8211.67,1819,14937027.73
3179,2013-12-23,CA,HOUSEHOLD,14173.94,3152,44676258.88
3180,2013-12-24,CA,FOODS,10842.37,9008,97668068.96000001
3181,2013-12-24,CA,HOBBIES,8211.67,1326,10888674.42
3182,2013-12-24,CA,HOUSEHOLD,14173.94,2273,32217365.62
3183,2013-12-25,CA,FOODS,10842.37,5,54211.850000000006
3184,2013-12-25,CA,HOBBIES,8211.67,0,0.0
3185,2013-12-25,CA,HOUSEHOLD,14173.94,0,0.0
3186,2013-12-26,CA,FOODS,10842.37,9188,99619695.56
3187,2013-12-26,CA,HOBBIES,8211.67,1725,14165130.75
3188,2013-12-26,CA,HOUSEHOLD,14173.94,3631,51465576.14
3189,2013-12-27,CA,FOODS,10842.37,9115,98828202.55000001
3190,2013-12-27,CA,HOBBIES,8211.67,2015,16546515.05
3191,2013-12-27,CA,HOUSEHOLD,14173.94,3547,50274965.18
3192,2013-12-28,CA,FOODS,10875.25,10275,111743193.75
3193,2013-12-28,CA,HOBBIES,8208.94,1718,14102958.920000002
3194,2013-12-28,CA,HOUSEHOLD,14207.210000000001,3853,54740380.13
3195,2013-12-29,CA,FOODS,10875.25,10295,111960698.75
3196,2013-12-29,CA,HOBBIES,8208.94,1453,11927589.82
3197,2013-12-29,CA,HOUSEHOLD,14207.210000000001,3707,52666127.470000006
3198,2013-12-30,CA,FOODS,10875.25,9973,108458868.25
3199,2013-12-30,CA,HOBBIES,8208.94,1859,15260419.46
3200,2013-12-30,CA,HOUSEHOLD,14207.210000000001,3327,47267387.67
3201,2013-12-31,CA,FOODS,10875.25,10871,118224842.75
3202,2013-12-31,CA,HOBBIES,8208.94,1460,11985052.4
3203,2013-12-31,CA,HOUSEHOLD,14207.210000000001,2642,37535448.82
3204,2014-01-01,CA,FOODS,10875.25,7276,79128319.0
3205,2014-01-01,CA,HOBBIES,8208.94,1196,9817892.24
3206,2014-01-01,CA,HOUSEHOLD,14207.210000000001,2412,34267790.52
3207,2014-01-02,CA,FOODS,10875.25,9624,104663406.0
3208,2014-01-02,CA,HOBBIES,8208.94,1901,15605194.940000001
3209,2014-01-02,CA,HOUSEHOLD,14207.210000000001,3178,45150513.38
3210,2014-01-03,CA,FOODS,10875.25,10782,117256945.5
3211,2014-01-03,CA,HOBBIES,8208.94,1853,15211165.82
3212,2014-01-03,CA,HOUSEHOLD,14207.210000000001,3347,47551531.870000005
3213,2014-01-04,CA,FOODS,10910.02,12175,132829493.5
3214,2014-01-04,CA,HOBBIES,8296.84,1920,15929932.8
3215,2014-01-04,CA,HOUSEHOLD,14281.76,3898,55670300.480000004
3216,2014-01-05,CA,FOODS,10910.02,13311,145223276.22
3217,2014-01-05,CA,HOBBIES,8296.84,1951,16187134.84
3218,2014-01-05,CA,HOUSEHOLD,14281.76,3996,57069912.96
3219,2014-01-06,CA,FOODS,10910.02,10684,116562653.68
3220,2014-01-06,CA,HOBBIES,8296.84,1828,15166623.52
3221,2014-01-06,CA,HOUSEHOLD,14281.76,3050,43559368.0
3222,2014-01-07,CA,FOODS,10910.02,9795,106863645.9
3223,2014-01-07,CA,HOBBIES,8296.84,1637,13581927.08
3224,2014-01-07,CA,HOUSEHOLD,14281.76,2767,39517629.92
3225,2014-01-08,CA,FOODS,10910.02,9518,103841570.36
3226,2014-01-08,CA,HOBBIES,8296.84,1634,13557036.56
3227,2014-01-08,CA,HOUSEHOLD,14281.76,2801,40003209.76
3228,2014-01-09,CA,FOODS,10910.02,8973,97895609.46000001
3229,2014-01-09,CA,HOBBIES,8296.84,1686,13988472.24
3230,2014-01-09,CA,HOUSEHOLD,14281.76,2649,37832382.24
3231,2014-01-10,CA,FOODS,10910.02,10213,111424034.26
3232,2014-01-10,CA,HOBBIES,8296.84,1655,13731270.200000001
3233,2014-01-10,CA,HOUSEHOLD,14281.76,3226,46072957.76
3234,2014-01-11,CA,FOODS,10941.78,13657,149431889.46
3235,2014-01-11,CA,HOBBIES,8354.06,1945,16248646.7
3236,2014-01-11,CA,HOUSEHOLD,14373.45,4482,64421802.900000006
3237,2014-01-12,CA,FOODS,10941.78,13102,143359201.56
3238,2014-01-12,CA,HOBBIES,8354.06,1818,15187681.079999998
3239,2014-01-12,CA,HOUSEHOLD,14373.45,4142,59534829.900000006
3240,2014-01-13,CA,FOODS,10941.78,9899,108312680.22000001
3241,2014-01-13,CA,HOBBIES,8354.06,1877,15680570.62
3242,2014-01-13,CA,HOUSEHOLD,14373.45,3050,43839022.5
3243,2014-01-14,CA,FOODS,10941.78,8493,92928537.54
3244,2014-01-14,CA,HOBBIES,8354.06,1533,12806773.979999999
3245,2014-01-14,CA,HOUSEHOLD,14373.45,2457,35315566.65
3246,2014-01-15,CA,FOODS,10941.78,8750,95740575.0
3247,2014-01-15,CA,HOBBIES,8354.06,1629,13608763.739999998
3248,2014-01-15,CA,HOUSEHOLD,14373.45,2739,39368879.550000004
3249,2014-01-16,CA,FOODS,10941.78,9105,99624906.9
3250,2014-01-16,CA,HOBBIES,8354.06,1441,12038200.459999999
3251,2014-01-16,CA,HOUSEHOLD,14373.45,2729,39225145.050000004
3252,2014-01-17,CA,FOODS,10941.78,10454,114385368.12
3253,2014-01-17,CA,HOBBIES,8354.06,2008,16774952.479999999
3254,2014-01-17,CA,HOUSEHOLD,14373.45,3339,47992949.550000004
3255,2014-01-18,CA,FOODS,10951.72,13180,144343669.6
3256,2014-01-18,CA,HOBBIES,8382.86,2198,18425526.28
3257,2014-01-18,CA,HOUSEHOLD,14469.66,4678,67689069.48
3258,2014-01-19,CA,FOODS,10951.72,12028,131727288.16
3259,2014-01-19,CA,HOBBIES,8382.86,1796,15055616.56
3260,2014-01-19,CA,HOUSEHOLD,14469.66,3983,57632655.78
3261,2014-01-20,CA,FOODS,10951.72,10081,110404289.32
3262,2014-01-20,CA,HOBBIES,8382.86,1671,14007759.06
3263,2014-01-20,CA,HOUSEHOLD,14469.66,3700,53537742.0
3264,2014-01-21,CA,FOODS,10951.72,8304,90943082.88
3265,2014-01-21,CA,HOBBIES,8382.86,1518,12725181.48
3266,2014-01-21,CA,HOUSEHOLD,14469.66,2971,42989359.86
3267,2014-01-22,CA,FOODS,10951.72,8411,92114916.92
3268,2014-01-22,CA,HOBBIES,8382.86,1763,14778982.180000002
3269,2014-01-22,CA,HOUSEHOLD,14469.66,3054,44190341.64
3270,2014-01-23,CA,FOODS,10951.72,7952,87088077.44
3271,2014-01-23,CA,HOBBIES,8382.86,1430,11987489.8
3272,2014-01-23,CA,HOUSEHOLD,14469.66,2665,38561643.9
3273,2014-01-24,CA,FOODS,10951.72,9598,105114608.55999999
3274,2014-01-24,CA,HOBBIES,8382.86,1601,13420958.860000001
3275,2014-01-24,CA,HOUSEHOLD,14469.66,3070,44421856.2
3276,2014-01-25,CA,FOODS,10973.4,12076,132514778.39999999
3277,2014-01-25,CA,HOBBIES,8408.05,1800,15134489.999999998
3278,2014-01-25,CA,HOUSEHOLD,14555.58,4372,63636995.76
3279,2014-01-26,CA,FOODS,10973.4,13087,143608885.79999998
3280,2014-01-26,CA,HOBBIES,8408.05,1946,16362065.299999999
3281,2014-01-26,CA,HOUSEHOLD,14555.58,4338,63142106.04
3282,2014-01-27,CA,FOODS,10973.4,8942,98124142.8
3283,2014-01-27,CA,HOBBIES,8408.05,1583,13309943.149999999
3284,2014-01-27,CA,HOUSEHOLD,14555.58,2987,43477517.46
3285,2014-01-28,CA,FOODS,10973.4,8062,88467550.8
3286,2014-01-28,CA,HOBBIES,8408.05,1355,11392907.749999998
3287,2014-01-28,CA,HOUSEHOLD,14555.58,2750,40027845.0
3288,2014-01-29,CA,FOODS,10973.4,7309,80204580.6
3289,2014-01-29,CA,HOBBIES,8408.05,1229,10333493.45
3290,2014-01-29,CA,HOUSEHOLD,14555.58,2403,34977058.74
3291,2014-01-30,CA,FOODS,10973.4,7643,83869696.2
3292,2014-01-30,CA,HOBBIES,8408.05,1465,12317793.249999998
3293,2014-01-30,CA,HOUSEHOLD,14555.58,2606,37931841.48
3294,2014-01-31,CA,FOODS,10973.4,9321,102283061.39999999
3295,2014-01-31,CA,HOBBIES,8408.05,2284,19203986.2
3296,2014-01-31,CA,HOUSEHOLD,14555.58,3337,48571970.46
3297,2014-02-01,CA,FOODS,11026.35,13525,149131383.75
3298,2014-02-01,CA,HOBBIES,8428.5,2185,18416272.5
3299,2014-02-01,CA,HOUSEHOLD,14565.47,4770,69477291.89999999
3300,2014-02-02,CA,FOODS,11026.35,13452,148326460.20000002
3301,2014-02-02,CA,HOBBIES,8428.5,1722,14513877.0
3302,2014-02-02,CA,HOUSEHOLD,14565.47,4126,60097129.22
3303,2014-02-03,CA,FOODS,11026.35,10687,117838602.45
3304,2014-02-03,CA,HOBBIES,8428.5,1793,15112300.5
3305,2014-02-03,CA,HOUSEHOLD,14565.47,3467,50498484.489999995
3306,2014-02-04,CA,FOODS,11026.35,9367,103283820.45
3307,2014-02-04,CA,HOBBIES,8428.5,1608,13553028.0
3308,2014-02-04,CA,HOUSEHOLD,14565.47,2988,43521624.36
3309,2014-02-05,CA,FOODS,11026.35,9341,102997135.35000001
3310,2014-02-05,CA,HOBBIES,8428.5,1498,12625893.0
3311,2014-02-05,CA,HOUSEHOLD,14565.47,2920,42531172.4
3312,2014-02-06,CA,FOODS,11026.35,9284,102368633.4
3313,2014-02-06,CA,HOBBIES,8428.5,1762,14851017.0
3314,2014-02-06,CA,HOUSEHOLD,14565.47,2799,40768750.53
3315,2014-02-07,CA,FOODS,11026.35,9799,108047203.65
3316,2014-02-07,CA,HOBBIES,8428.5,1752,14766732.0
3317,2014-02-07,CA,HOUSEHOLD,14565.47,3090,45007302.3
3318,2014-02-08,CA,FOODS,11090.07,14327,158887432.89
3319,2014-02-08,CA,HOBBIES,8456.57,2356,19923678.919999998
3320,2014-02-08,CA,HOUSEHOLD,14640.06,5168,75659830.08
3321,2014-02-09,CA,FOODS,11090.07,14202,157501174.14
3322,2014-02-09,CA,HOBBIES,8456.57,1651,13961797.07
3323,2014-02-09,CA,HOUSEHOLD,14640.06,5273,77197036.38
3324,2014-02-10,CA,FOODS,11090.07,10736,119062991.52
3325,2014-02-10,CA,HOBBIES,8456.57,1579,13352924.03
3326,2014-02-10,CA,HOUSEHOLD,14640.06,3399,49761563.94
3327,2014-02-11,CA,FOODS,11090.07,9005,99866080.35
3328,2014-02-11,CA,HOBBIES,8456.57,1464,12380418.48
3329,2014-02-11,CA,HOUSEHOLD,14640.06,3225,47214193.5
3330,2014-02-12,CA,FOODS,11090.07,9331,103481443.17
3331,2014-02-12,CA,HOBBIES,8456.57,1509,12760964.129999999
3332,2014-02-12,CA,HOUSEHOLD,14640.06,3049,44637542.94
3333,2014-02-13,CA,FOODS,11090.07,10594,117488201.58
3334,2014-02-13,CA,HOBBIES,8456.57,1619,13691186.83
3335,2014-02-13,CA,HOUSEHOLD,14640.06,3081,45106024.86
3336,2014-02-14,CA,FOODS,11090.07,9082,100720015.74
3337,2014-02-14,CA,HOBBIES,8456.57,1508,12752507.559999999
3338,2014-02-14,CA,HOUSEHOLD,14640.06,2803,41036088.18
3339,2014-02-15,CA,FOODS,11157.32,11063,123433431.16
3340,2014-02-15,CA,HOBBIES,8513.06,2013,17136789.779999997
3341,2014-02-15,CA,HOUSEHOLD,14724.23,4723,69542538.28999999
3342,2014-02-16,CA,FOODS,11157.32,11272,125765311.03999999
3343,2014-02-16,CA,HOBBIES,8513.06,1597,13595356.819999998
3344,2014-02-16,CA,HOUSEHOLD,14724.23,5093,74990503.39
3345,2014-02-17,CA,FOODS,11157.32,10033,111941391.56
3346,2014-02-17,CA,HOBBIES,8513.06,1766,15034063.959999999
3347,2014-02-17,CA,HOUSEHOLD,14724.23,3991,58764401.93
3348,2014-02-18,CA,FOODS,11157.32,8077,90117673.64
3349,2014-02-18,CA,HOBBIES,8513.06,1429,12165162.739999998
3350,2014-02-18,CA,HOUSEHOLD,14724.23,3213,47308950.99
3351,2014-02-19,CA,FOODS,11157.32,8151,90943315.32
3352,2014-02-19,CA,HOBBIES,8513.06,1281,10905229.86
3353,2014-02-19,CA,HOUSEHOLD,14724.23,3063,45100316.49
3354,2014-02-20,CA,FOODS,11157.32,8473,94535972.36
3355,2014-02-20,CA,HOBBIES,8513.06,1558,13263347.479999999
3356,2014-02-20,CA,HOUSEHOLD,14724.23,3118,45910149.14
3357,2014-02-21,CA,FOODS,11157.32,9094,101464668.08
3358,2014-02-21,CA,HOBBIES,8513.06,1624,13825209.44
3359,2014-02-21,CA,HOUSEHOLD,14724.23,3352,49355618.96
3360,2014-02-22,CA,FOODS,11239.710000000001,11274,126716490.54
3361,2014-02-22,CA,HOBBIES,8549.55,1949,16663072.95
3362,2014-02-22,CA,HOUSEHOLD,15096.91,4463,67377509.33
3363,2014-02-23,CA,FOODS,11239.710000000001,12426,139664636.46
3364,2014-02-23,CA,HOBBIES,8549.55,1646,14072559.299999999
3365,2014-02-23,CA,HOUSEHOLD,15096.91,4837,73023753.67
3366,2014-02-24,CA,FOODS,11239.710000000001,9039,101595738.69000001
3367,2014-02-24,CA,HOBBIES,8549.55,1642,14038361.1
3368,2014-02-24,CA,HOUSEHOLD,15096.91,3113,46996680.83
3369,2014-02-25,CA,FOODS,11239.710000000001,8403,94447283.13000001
3370,2014-02-25,CA,HOBBIES,8549.55,1562,13354397.1
3371,2014-02-25,CA,HOUSEHOLD,15096.91,3070,46347513.7
3372,2014-02-26,CA,FOODS,11239.710000000001,7274,81757650.54
3373,2014-02-26,CA,HOBBIES,8549.55,1412,12071964.6
3374,2014-02-26,CA,HOUSEHOLD,15096.91,2608,39372741.28
3375,2014-02-27,CA,FOODS,11239.710000000001,8121,91277684.91000001
3376,2014-02-27,CA,HOBBIES,8549.55,1462,12499442.1
3377,2014-02-27,CA,HOUSEHOLD,15096.91,2995,45215245.45
3378,2014-02-28,CA,FOODS,11239.710000000001,8496,95492576.16000001
3379,2014-02-28,CA,HOBBIES,8549.55,1447,12371198.85
3380,2014-02-28,CA,HOUSEHOLD,15096.91,3211,48476178.01
3381,2014-03-01,CA,FOODS,11290.630000000001,13235,149431488.05
3382,2014-03-01,CA,HOBBIES,8622.51,2358,20331878.580000002
3383,2014-03-01,CA,HOUSEHOLD,15262.74,5388,82235643.12
